Car Name,Car Brand,Car Model,Manufacture Year,Body Type,Fuel Type,Mileage,Transmission,Color,Price,Installment,Condition,Seating Capacity,Location,Sales Channel
2016 Honda Civic 1.8 S i-VTEC Sedan  Type R BODYKIT TCP TC,Honda,Civic,2016,Sedan,Petrol - Unleaded (ULP),80 - 85K KM    ,Automatic,Yellow,63999,RM 830/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Cheras ",Dealer                                            
2020 Suzuki Jimny Sierra 1.5 JC Package SUV,Suzuki,Jimny Sierra,2020,SUV,Petrol - Unleaded (ULP),25 - 30K KM    ,Automatic,White,128888,"RM 1,671/month",http://schema.org/RefurbishedCondition,4,"Selangor, Klang ",Sales Agent                                            
2016 Proton Preve 1.6 CFE Premium Sedan,Proton,Preve,2016,Sedan,Petrol - Unleaded (ULP),90 - 95K KM    ,Automatic,Beige,28800,RM 373/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2018 Perodua Myvi 1.5 H Hatchback (A) DALAMAN KERETA TERJAGA,Perodua,Myvi,2018,Hatchback,Petrol - Unleaded (ULP),80 - 85K KM    ,Automatic,Black,39999,RM 519/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Cheras ",Dealer                                            
2016 Nissan Almera 1.5 E Sedan,Nissan,Almera,2016,Sedan,Petrol - Unleaded (ULP),90 - 95K KM    ,Automatic,Purple,33800,RM 438/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2014 Mazda 3 1.6 GL Sedan ( SEDAN ) (A) 1 YR WARRANTY,Mazda,3,2014,Sedan,Petrol - Unleaded (ULP),110 - 115K KM    ,Automatic,Grey,26999,RM 350/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Cheras ",Dealer                                            
2008 Porsche Cayenne 3.6 SUV (TT),Porsche,Cayenne,2008,SUV,Petrol - Unleaded (ULP),160 - 165K KM    ,Automatic,White,22800,RM 296/month,http://schema.org/UsedCondition,5,"Johor, Kota Tinggi ",Dealer                                            
2020 Honda City 1.5 S i-VTEC Sedan 360 CAMERA FS/RECORD,Honda,City,2020,Sedan,Petrol - Unleaded (ULP),85 - 90K KM    ,Automatic,Red,56999,RM 739/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Cheras ",Dealer                                            
2017 Proton Preve 1.6 Executive Sedan,Proton,Preve,2017,Sedan,Petrol - Unleaded (ULP),90 - 95K KM    ,Manual,Red,22800,RM 296/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2016 Proton Preve 1.6 CFE Premium Sedan,Proton,Preve,2016,Sedan,Petrol - Unleaded (ULP),90 - 95K KM    ,Automatic,Orange,28800,RM 373/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2014 Honda Jazz 1.3 Hybrid Hatchback FACELIFT NEW HYBRID BTR,Honda,Jazz,2014,Hatchback,Hybrid,110 - 115K KM    ,Automatic,Grey,32999,RM 428/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Cheras ",Dealer                                            
2022 Honda City 1.5 V i-VTEC Sedan (A) Good Condition,Honda,City,2022,Sedan,Petrol - Unleaded (ULP),80 - 85K KM    ,Automatic,White,69999,RM 907/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Cheras ",Dealer                                            
2015 Nissan Almera 1.5 E Sedan FACELIFT KERETA KEMAS,Nissan,Almera,2015,Sedan,Petrol - Unleaded (ULP),120 - 125K KM    ,Automatic,Grey,23999,RM 311/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Cheras ",Dealer                                            
2019 Proton X70 1.8 TGDI Premium SUV (TT),Proton,X70,2019,SUV,Petrol - Unleaded (ULP),70 - 75K KM    ,Automatic,Bronze,50800,RM 659/month,http://schema.org/UsedCondition,5,"Johor, Kota Tinggi ",Dealer                                            
2018 Mazda 3 2.0 SKYACTIV-G High Sedan CKD FACELIFT,Mazda,3,2018,Sedan,Petrol - Unleaded (ULP),95 - 100K KM    ,Automatic,White,69999,RM 907/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Cheras ",Dealer                                            
2014 Mazda 6 2.5 SKYACTIV-G Sedan L/MILEAGE GOOD CONTITION,Mazda,6,2014,Sedan,Petrol - Unleaded (ULP),100 - 105K KM    ,Automatic,Grey,41999,RM 544/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Cheras ",Dealer                                            
2014 Ford Kuga 1.6 ORI T/TOP CDT 3YRS FOR U,Ford,Kuga,2014,SUV,Petrol - Unleaded (ULP),55 - 60K KM    ,Automatic,White,22999,RM 298/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2020 Proton Iriz 1.6 Premium Hatchback U/WARRANTY FS/RECORD,Proton,Iriz,2020,Hatchback,Petrol - Unleaded (ULP),80 - 85K KM    ,Automatic,Blue,32999,RM 428/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Cheras ",Dealer                                            
2011 Mazda 2 1.5 R Sedan CBU (A) MILEAGE 87K / 1 OWNER / ACCIDENT FREE / SERVICE RECORD / ENGINE GEARBOX MAINTAIN WELL / PROMOSI OFFER,Mazda,2,2011,Sedan,Petrol - Unleaded (ULP),80 - 85K KM    ,Automatic,White,16980,RM 220/month,http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya ",Dealer                                            
2013 Ford Focus 2.0 Sport Hatchback (A) LOW MILEAGE 110K / SERVICE RECORD / 1 OWNER / ACCIDENT FREE / ENGINE GEARBOX MAINTAIN WELL / PROMOSI OFFER,Ford,Focus,2013,Hatchback,Petrol - Unleaded (ULP),110 - 115K KM    ,Automatic,Black,13980,RM 181/month,http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya ",Dealer                                            
2015 Honda City 1.5 S+ i-VTEC Sedan,Honda,City,2015,Sedan,Petrol - Unleaded (ULP),100 - 105K KM    ,Automatic,White,40800,RM 529/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2014 Mazda CX-5 2.5 SKYACTIV-G SUV 2WD (A) SUNROOF L/MILEAGE,Mazda,CX-5,2014,SUV,Petrol - Unleaded (ULP),120 - 125K KM    ,Automatic,Grey,39999,RM 519/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Cheras ",Dealer                                            
2018 Mitsubishi Outlander 2.0 SUV,Mitsubishi,Outlander,2018,SUV,Petrol - Unleaded (ULP),70 - 75K KM    ,Automatic,Red,64888,RM 841/month,http://schema.org/UsedCondition,7,"Selangor, Kajang ",Sales Agent                                            
2018 Toyota Avanza 1.5 G MPV,Toyota,Avanza,2018,MPV,Petrol - Unleaded (ULP),85 - 90K KM    ,Automatic,Red,46800,RM 607/month,http://schema.org/UsedCondition,7,"Negeri Sembilan, Seremban ",Dealer                                            
NISSAN NAVARA 2.5L 4x2 5A/T 2014,Nissan,Navara,2014,Pickup Truck,Diesel,100 - 105K KM    ,Automatic,Black,28800,RM 373/month,http://schema.org/UsedCondition,5,"Selangor, Klang ",Dealer                                            
2020 Lexus NX300 2.0 Spice & Chic SUV,Lexus,NX300,2020,SUV,Petrol - Unleaded (ULP),15 - 20K KM    ,Automatic,Grey,206000,"RM 2,671/month",http://schema.org/RefurbishedCondition,5,"Selangor, Klang ",Sales Agent                                            
2015 Proton Iriz 1.3 Executive Hatchback BULANAN rm3XX,Proton,Iriz,2015,Hatchback,Petrol - Unleaded (ULP),95 - 100K KM    ,Automatic,Silver,13888,RM 180/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2013 Mazda 6 2.0 SKYACTIV-G Sedan One Year Warranty Tip Top Condition,Mazda,6,2013,Sedan,Petrol - Unleaded (ULP),150 - 155K KM    ,Automatic,White,33999,RM 441/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2015 Mazda 2 1.5 SKYACTIV-G Sedan 68K Low Mileage One Year Warranty / Tip Top Condition,Mazda,2,2015,Sedan,Petrol - Unleaded (ULP),65 - 70K KM    ,Automatic,Red,38999,RM 506/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2019 Volkswagen Tiguan 1.4 280 TSI Highline SUV,Volkswagen,Tiguan,2019,SUV,Petrol - Unleaded (ULP),75 - 80K KM    ,Automatic,Blue,69000,RM 895/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Chan Sow Lin ",Sales Agent                                            
2023 Mazda CX-8 2.5 SKYACTIV-G High SUV,Mazda,CX-8,2023,SUV,Petrol - Unleaded (ULP),20 - 25K KM    ,Automatic,White,178000,"RM 2,308/month",http://schema.org/UsedCondition,6,"Kuala Lumpur, Chan Sow Lin ",Sales Agent                                            
2014 Kia Cerato 2.0 Sedan,Kia,Cerato,2014,Sedan,Petrol - Unleaded (ULP),90 - 95K KM    ,Automatic,White,33800,RM 438/month,http://schema.org/UsedCondition,5,"Johor, Gelang Patah ",Dealer                                            
2015 Proton Exora 1.6 CPS Standard MPV (GOOD FAMILY CAR /WELL CONDITION /FREE BANJIR /ORIGINAL MILEAGE) (ARIEF),Proton,Exora,2015,MPV,Petrol - Unleaded (ULP),150 - 155K KM    ,Automatic,Black,22980,RM 298/month,http://schema.org/UsedCondition,7,"Selangor, Klang ",Dealer                                            
2017 Mercedes-Benz C200 2.0 AMG Line,Mercedes-Benz,C200,2017,Sedan,Petrol - Unleaded (ULP),65 - 70K KM    ,Automatic,White,120000,"RM 1,556/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Chan Sow Lin ",Sales Agent                                            
2006 Honda Civic 1.8 S i-VTEC Sedan,Honda,Civic,2006,Sedan,Petrol - Unleaded (ULP),85 - 90K KM    ,Automatic,Black,19800,RM 257/month,http://schema.org/UsedCondition,5,"Johor, Gelang Patah ",Dealer                                            
2008 Toyota Alphard 3.5 G 350G MPV FREE TINTED,Toyota,Alphard,2008,MPV,Petrol - Unleaded (ULP),130 - 135K KM    ,Automatic,Black,49800,RM 646/month,http://schema.org/UsedCondition,7,"Johor, Johor Bahru ",Dealer                                            
2021 Mercedes-Benz CLA45 AMG 2.0 S Shooting Brake *Special Yellow Colour*,Mercedes-Benz,CLA45 AMG,2021,Coupe,Petrol - Unleaded (ULP),5 - 10K KM    ,Automatic,Yellow,339000,"RM 4,395/month",http://schema.org/RefurbishedCondition,5,"Selangor, Klang ",Sales Agent                                            
2018 Honda Civic 1.5 TC VTEC Premium Sedan,Honda,Civic,2018,Sedan,Petrol - Unleaded (ULP),135 - 140K KM    ,Automatic,Grey,92800,"RM 1,203/month",http://schema.org/UsedCondition,5,"Johor, Gelang Patah ",Dealer                                            
2022 Proton X50 1.5 TGDI Flagship SUV FREE TINTED,Proton,X50,2022,SUV,Petrol - Unleaded (ULP),10 - 15K KM    ,Automatic,Red,68800,RM 892/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Dealer                                            
2018 Nissan Navara 2.5 NP300 SE Dual Cab Pickup Truck (GOOD PICKUP CAR/WELL CONDITION /FREE BANJIR /ORIGINAL MILEAGE /WARANTY PROVIDED) (ARIEF),Nissan,Navara,2018,Pickup Truck,Diesel,160 - 165K KM    ,Automatic,Black,59980,RM 778/month,http://schema.org/UsedCondition,5,"Selangor, Klang ",Dealer                                            
2015 Porsche Macan 2.0 SUV CBU (A) UNDER WARRANTY PORSCHE MALAYSIA / SPORT CHRONO PACKAGE / 1 OWNER / ACCIDENT FREE / ORIGINAL PAINT / PROMOSI OFFER,Porsche,Macan,2015,SUV,Petrol - Unleaded (ULP),150 - 155K KM    ,Automatic,Black,139980,"RM 1,815/month",http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya ",Dealer                                            
2017 Proton Preve 1.6 Executive Sedan,Proton,Preve,2017,Sedan,Petrol - Unleaded (ULP),95 - 100K KM    ,Manual,Maroon,20800,RM 270/month,http://schema.org/UsedCondition,5,"Johor, Gelang Patah ",Dealer                                            
"2021 Subaru BRZ 2.4 S Coupe, Low Mileage, Great Condition, Japan Spec",Subaru,BRZ,2021,Coupe,Petrol - Unleaded (ULP),5 - 10K KM    ,Manual,Blue,156888,"RM 2,034/month",http://schema.org/RefurbishedCondition,4,"Selangor, Shah Alam ",Sales Agent                                            
2021 BMW M135i 2.0 xDrive Hatchback,BMW,M135i,2021,Hatchback,Petrol - Unleaded (ULP),20 - 25K KM    ,Automatic,White,206000,"RM 2,671/month",http://schema.org/RefurbishedCondition,5,"Selangor, Shah Alam ",Broker                                            
2010 Hyundai Grand Starex 2.5 Royale MPV Hot Car Mpv In Market / 12 Seats / Tip Top Condition,Hyundai,Grand Starex,2010,MPV,Diesel,120 - 125K KM    ,Automatic,Black,36999,RM 480/month,http://schema.org/UsedCondition,12,"Selangor, Kajang ",Sales Agent                                            
"2021 Toyota GR Supra 3.0 RZ Coupe, JBL, Low Mileage, Great Condition",Toyota,GR Supra,2021,Coupe,Petrol - Unleaded (ULP),5 - 10K KM    ,Automatic,White,278888,"RM 3,616/month",http://schema.org/RefurbishedCondition,2,"Selangor, Shah Alam ",Sales Agent                                            
2023 Honda Civic TypeR FL5 + Grade 5A,Honda,Civic,2023,Hatchback,Petrol - Unleaded (ULP),10 - 15K KM    ,Manual,White,266666,"RM 3,457/month",http://schema.org/RefurbishedCondition,4,"Selangor, Shah Alam ",Broker                                            
2017 Nissan Serena 2.0 S-Hybrid High-Way Star Premium MPV,Nissan,Serena,2017,MPV,Hybrid,85 - 90K KM    ,Automatic,Silver,55700,RM 722/month,http://schema.org/UsedCondition,8,"Selangor, Jenjarom ",Dealer                                            
2021 Honda Civic TypeR FK8 + Below 2000KM Mileage + Grade 5A,Honda,Civic,2021,Hatchback,Petrol - Unleaded (ULP),0 - 5K KM    ,Manual,White,249999,"RM 3,241/month",http://schema.org/RefurbishedCondition,4,"Selangor, Shah Alam ",Broker                                            
2014 Volkswagen Jetta 1.4 TSI Sedan,Volkswagen,Jetta,2014,Sedan,Petrol - Unleaded (ULP),100 - 105K KM    ,Automatic,Grey,20800,RM 270/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2015 Proton Preve 1.6 CFE Premium Sedan,Proton,Preve,2015,Sedan,Petrol - Unleaded (ULP),95 - 100K KM    ,Automatic,Black,18800,RM 244/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2014 Perodua Myvi 1.3 EZI Hatchback,Perodua,Myvi,2014,Hatchback,Petrol - Unleaded (ULP),100 - 105K KM    ,Automatic,Black,20800,RM 270/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2012 Volkswagen Passat 1.8 TSI Sedan,Volkswagen,Passat,2012,Sedan,Petrol - Unleaded (ULP),125 - 130K KM    ,Automatic,Grey,17800,RM 231/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2023 Honda WR-V 1.5 RS SUV,Honda,WR-V,2023,SUV,Petrol - Unleaded (ULP),10 - 15K KM    ,Automatic,Beige,82000,"RM 1,063/month",http://schema.org/UsedCondition,5,"Johor, Batu Pahat ",Dealer                                            
2012 Volkswagen Passat 1.8 TSI Sedan,Volkswagen,Passat,2012,Sedan,Petrol - Unleaded (ULP),125 - 130K KM    ,Automatic,Grey,19800,RM 257/month,http://schema.org/UsedCondition,5,"Johor, Ulu Tiram ",Sales Agent                                            
2022 BMW 420i 2.0 M Sport Gran Coupe Japan 5A Unit Low Mileage BEST DEAL RIGHT NOW,BMW,420i,2022,Coupe,Petrol - Unleaded (ULP),0 - 5K KM    ,Automatic,White,245245,"RM 3,179/month",http://schema.org/RefurbishedCondition,4,"Selangor, Kapar ",Sales Agent                                            
2022 Volvo XC40 Recharge T5 R-Design SUV,Volvo,XC40,2022,SUV,Hybrid,20 - 25K KM    ,Automatic,Others,185000,"RM 2,398/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Chan Sow Lin ",Sales Agent                                            
[3K KM] 5A DIESEL 2022 Toyota Land Cruiser 3.3 GR SPORT LOW MILEAGE FULL SPEC,Toyota,Land Cruiser,2022,SUV,Diesel,0 - 5K KM    ,Automatic,White,458000,"RM 5,938/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, KLCC ",Sales Agent                                            
2006 Toyota Vios 1.5 G Sedan,Toyota,Vios,2006,Sedan,Petrol - Unleaded (ULP),215 - 220K KM    ,Automatic,Black,10500,RM 136/month,http://schema.org/UsedCondition,5,"Johor, Masai ",Dealer                                            
2018 Honda HR-V 1.8 i-VTEC V SUV,Honda,HR-V,2018,SUV,Petrol - Unleaded (ULP),75 - 80K KM    ,Automatic,Black,57800,RM 749/month,http://schema.org/UsedCondition,5,"Johor, Ulu Tiram ",Sales Agent                                            
2011 Mazda CX-9 3.7 Gate Gearshift SUV,Mazda,CX-9,2011,SUV,Petrol - Unleaded (ULP),155 - 160K KM    ,Automatic,Grey,14800,RM 192/month,http://schema.org/UsedCondition,7,"Johor, Ulu Tiram ",Sales Agent                                            
2019 Honda Civic 1.5 TCP VTEC TURBO Premium Sedan (A) FULL SPEC / TYPE-R BODYKIT / 1 OWNER / FULL SERVICE HONDA / ACCIDENT FREE / PROMOSI OFFER,Honda,Civic,2019,Sedan,Petrol - Unleaded (ULP),105 - 110K KM    ,Automatic,Orange,93980,"RM 1,218/month",http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya ",Dealer                                            
"2021 BMW X4 3.0 M Competition Japan Spec, High Spec, Harman Kardon, 360 Cam, Low Mileage",BMW,X4,2021,SUV,Petrol - Unleaded (ULP),0 - 5K KM    ,Automatic,White,399399,"RM 5,178/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Desa Petaling ",Sales Agent                                            
-2018- Toyota C-HR 1.8 SUV CARKING / LON WELCOME,Toyota,C-HR,2018,SUV,Petrol - Unleaded (ULP),45 - 50K KM    ,Automatic,Blue,85999,"RM 1,115/month",http://schema.org/UsedCondition,5,"Johor, Skudai ",Sales Agent                                            
2021 Lexus RC300 2.0 F Sport Coupe,Lexus,RC300,2021,Coupe,Petrol - Unleaded (ULP),20 - 25K KM    ,Automatic,Black,255000,"RM 3,306/month",http://schema.org/RefurbishedCondition,4,"Selangor, Klang ",Broker                                            
2013 Mazda 6 2.5 SKYACTIV-G Sedan,Mazda,6,2013,Sedan,Petrol - Unleaded (ULP),125 - 130K KM    ,Automatic,Grey,30800,RM 399/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2011 Toyota Vios 1.5 G Sedan,Toyota,Vios,2011,Sedan,Petrol - Unleaded (ULP),220 - 225K KM    ,Automatic,Brown,24800,RM 322/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2015 Nissan X-Trail 2.0 SUV,Nissan,X-Trail,2015,SUV,Petrol - Unleaded (ULP),90 - 95K KM    ,Automatic,White,37800,RM 490/month,http://schema.org/UsedCondition,7,"Johor, Johor Bahru ",Sales Agent                                            
