Car Name,Car Brand,Car Model,Manufacture Year,Body Type,Fuel Type,Mileage,Transmission,Color,Price,Installment,Condition,Seating Capacity,Location,Sales Channel
-2019 Honda HR-V 1.8 i-VTEC V SUV Condition Best,Honda,HR-V,2019,SUV,Petrol - Unleaded (ULP),95 - 100K KM,Automatic,Orange,69999,RM 907/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
-2017 Volkswagen PASSAT 2.0 TSI HIGHLINE Condition TipTop,Volkswagen,Passat,2017,Sedan,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,Maroon,66999,RM 869/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
FULL SPEC - 19K MILEAGE - 2021 Lexus IS300 2.0 F Sport MODE BLACK - BLACK INTERIOR - VENTILATED SEATS - 360 CAMERA - VIEW TO BELIEVE,Lexus,IS300,2021,Sedan,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,Grey,249000,"RM 3,228/month",http://schema.org/RefurbishedCondition,5,"Selangor, Subang Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Land Rover Defender 2.0 110 P300 SUV**GRADE 5A***360CAMERA**PETROL***BSM**FREE 5 YEARS WARRANTY**,Land Rover,Defender,2022,SUV,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,White,358000,"RM 4,641/month",http://schema.org/RefurbishedCondition,7,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
Used 2020 Proton Persona 1.6 Premium Sedan ** Free 1-Years Warranty ** Cars For Sales,Proton,Persona,2020,Sedan,Petrol - Unleaded (ULP),90 - 95K KM,Automatic,Grey,36400,RM 472/month,http://schema.org/UsedCondition,5,"Penang, Bayan Lepas","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Mercedes-Benz GLA180 1.6 SUV***HARMAN KARDON***PANORAMIC ROOF***LEATHER MEMORY SEAT***NEGO TILL LET GO***,Mercedes-Benz,GLA180,2018,SUV,Petrol - Unleaded (ULP),40 - 45K KM,Automatic,White,148000,"RM 1,919/month",http://schema.org/RefurbishedCondition,5,"Perak, Ipoh","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 BMW F30 330e 2.0 M-Sport Sedan Original Mileage Free Car Warranty Tip Top Condition Brembo Caliper Panoramic Sunroof,BMW,330e,2018,Sedan,Hybrid,65 - 70K KM,Automatic,Others,59800,RM 775/month,http://schema.org/UsedCondition,5,"Selangor, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Toyota Land Cruiser Prado 2.7 TX-L SUV***SUNROOF***MODELLISTA BODY KIT***LEATHER SEAT***NEGOTIABLE**,Toyota,Land Cruiser Prado,2022,SUV,Diesel,35 - 40K KM,Automatic,White,265000,"RM 3,436/month",http://schema.org/RefurbishedCondition,7,"Kuala Lumpur, Jalan Ipoh","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
UNREG RECON 2021 Lexus IS300 2.0 F Sport  MODE BLACK Sedan - Low Mileage - Black Leather Seat VENTILATION - TRD Exhaust - Paddle Shift - CALIPERS,Lexus,IS300,2021,Sedan,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,Grey,251000,"RM 3,254/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, TTDI","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 Porsche Macan 3.0 S UK PDLS 16K KM Panoramic 14 Ways Electric Seat,Porsche,Macan,2021,SUV,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,Blue,385000,"RM 4,991/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Setapak","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Lexus RX300 2.0 F Sport RED LEATHER 4CAM 20K KM 3YRS LEXUS WARRANTY,Lexus,RX300,2022,SUV,Petrol - Unleaded (ULP),20 - 25K KM,Automatic,Black,291000,"RM 3,773/month",http://schema.org/RefurbishedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2024 Volvo EX30  Ultra Twin #LIMITED EDITION #SAVE 40K #RAYA BEST DEALS,Volvo,EX30,2024,SUV,Electric,5 - 10K KM,Automatic,Yellow,188000,"RM 2,437/month",http://schema.org/UsedCondition,5,"Perak, Ipoh",Dealer
2019 Toyota Alphard 2.5 G SC Modellista & JBL Sound System,Toyota,Alphard,2019,MPV,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,White,217800,"RM 2,824/month",http://schema.org/UsedCondition,7,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"[Ready Stock] 2024 Lamborghini Urus 4.0 Performante SUV - UK Spec, Low Mileage, Full Car PPF, Ori Akrapovic Exhaust and B&O Surround Sound System",Lamborghini,Urus,2024,SUV,Hybrid,0 - 5K KM,Automatic,Yellow,2388000,"RM 30,959/month",http://schema.org/RefurbishedCondition,5,"Selangor, Shah Alam","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"265Hp (Genuine LOW Mileage, Japan High Spec, Grade 4.5) 2020 Audi A5 45 TFSi Quattro Sportback S.Line. KeyLess. PowerBoot. BSM. 360 Camera. Pre-Sense",Audi,A5,2020,Hatchback,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,Grey,228000,"RM 2,956/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Brickfields","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2015 Kia Sportage 2.0 SUV WARRANTY SUN ROOF,Kia,Sportage,2015,SUV,Petrol - Unleaded (ULP),105 - 110K KM,Automatic,Red,30800,RM 399/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
-2017 Volkswagen Passat 1.8 280 TSI Comfortline Plus Car King,Volkswagen,Passat,2017,Sedan,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,Black,49999,RM 648/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2024 Proton X50 1.5 TGDI Flagship SUV Panoramic Sunroof 15k km Full Service Record Proton Malaysia And Under Warranty till 2029Yrs New Car Condition,Proton,X50,2024,SUV,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,Red,89800,"RM 1,164/month",http://schema.org/UsedCondition,5,"Selangor, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
Used 2019 Perodua Myvi 1.5 H Hatchback ** Free 1-Years Warranty ** Cars For Sales,Perodua,Myvi,2019,Hatchback,Petrol - Unleaded (ULP),100 - 105K KM,Automatic,Red,38800,RM 503/month,http://schema.org/UsedCondition,5,"Penang, Bayan Lepas","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2013 Mazda 8 2.3 7 SEATER MPV - 1 YEAR WARRANTY / UNLIMITED CLAIM / POWER DOOR / POWER BOOT,Mazda,8,2013,MPV,Petrol - Unleaded (ULP),100 - 105K KM,Automatic,White,36888,RM 478/month,http://schema.org/UsedCondition,8,"Selangor, Kajang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Lamborghini Urus 4.0 V8 BI TURBO 4WD UNREGISTER,Lamborghini,Urus,2019,SUV,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,Grey,1220000,"RM 15,816/month",http://schema.org/RefurbishedCondition,4,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 Lexus RX300 2.0 BASE HALF LEATHER 3LED 5A 32K KM 3YRS LEXUS WARRANTY,Lexus,RX300,2021,SUV,Petrol - Unleaded (ULP),30 - 35K KM,Automatic,White,240000,"RM 3,111/month",http://schema.org/RefurbishedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"SV Edition Fully Loaded, Genuine Mileage 2023 Land Rover Range Rover Vogue SV 4.4 P530 L.W.B Rear Entertainment. MERIDIAN. Auto Side Step Sport P615",Land Rover,Range Rover,2023,SUV,Petrol - Unleaded (ULP),5 - 10K KM,Automatic,Green,1780000,"RM 23,076/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
