Car Name,Car Brand,Car Model,Manufacture Year,Body Type,Fuel Type,Mileage,Transmission,Color,Price,Installment,Condition,Seating Capacity,Location,Sales Channel
2016 Mazda CX-5 2.0 SKYACTIV-G GL SUV / GREAT DEAL / BIG OLD GERAN / KEYLESS PUSH START / R/CAMERA / E- HANDBRAKE / BOSE SPEAKER /,Mazda,CX-5,2016,SUV,Petrol - Unleaded (ULP),105 - 110K KM,Automatic,Silver,46800,RM 607/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Cheras","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Perodua Myvi 1.3 Hatchback,Perodua,Myvi,2018,Hatchback,Petrol - Unleaded (ULP),110417 KM,Automatic,White,36000,RM 467/month,http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Honda City 1.5 Sedan,Honda,City,2018,Sedan,Petrol - Unleaded (ULP),128415 KM,Automatic,Silver,53400,RM 692/month,http://schema.org/UsedCondition,5,"Pahang, Kuantan","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 BMW 330e 2.0 M Sport Sedan Low Mileage 42KKM Under Warranty BMW Full Service Record BMW 1Datin Owner F/Lon OTR Free Service Free Claim,BMW,330e,2023,Sedan,Hybrid,35 - 40K KM,Automatic,Black,195888,"RM 2,540/month",http://schema.org/UsedCondition,5,"Selangor, Ampang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Mazda 3 2.0 SKYACTIV-G High Plus Sedan HUD Full Spec Low Mileage Full Bodykit Skrting F/Lon OTR Free Warranty Free Tinted 1Careful Owner,Mazda,3,2019,Sedan,Petrol - Unleaded (ULP),60 - 65K KM,Automatic,Grey,66800,RM 866/month,http://schema.org/UsedCondition,5,"Selangor, Ampang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Porsche Taycan  I  Smart Buyers Save More,Porsche,Taycan,2022,Sedan,Electric,0 - 5K KM,Automatic,White,298888,"RM 3,875/month",http://schema.org/RefurbishedCondition,4,"Kuala Lumpur, Pudu","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2014 Perodua Alza 1.5 MPV,Perodua,Alza,2014,MPV,Petrol - Unleaded (ULP),126152 KM,Automatic,White,25700,RM 333/month,http://schema.org/UsedCondition,7,"Pahang, Kuantan","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Honda HR-V 1.5 SUV,Honda,HR-V,2022,SUV,Petrol - Unleaded (ULP),33055 KM,Automatic,Grey,111800,"RM 1,449/month",http://schema.org/UsedCondition,5,"Pahang, Kuantan","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Honda BR-V 1.5 SUV,Honda,BR-V,2018,SUV,Petrol - Unleaded (ULP),122932 KM,Automatic,Red,47800,RM 620/month,http://schema.org/UsedCondition,7,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Perodua Myvi 1.5 Hatchback,Perodua,Myvi,2020,Hatchback,Petrol - Unleaded (ULP),64090 KM,Automatic,Red,47400,RM 615/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Sungai Besi","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 Perodua Bezza 1.3 Sedan,Perodua,Bezza,2016,Sedan,Petrol - Unleaded (ULP),97692 KM,Automatic,Bronze,26800,RM 347/month,http://schema.org/UsedCondition,5,"Sarawak, Kuching","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Nissan Almera 1.5 Sedan,Nissan,Almera,2018,Sedan,Petrol - Unleaded (ULP),110509 KM,Automatic,Silver,36000,RM 467/month,http://schema.org/UsedCondition,5,"Pahang, Kuantan","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Honda Jazz 1.5 Hatchback,Honda,Jazz,2018,Hatchback,Petrol - Unleaded (ULP),86019 KM,Automatic,Grey,59900,RM 777/month,http://schema.org/UsedCondition,5,"Pahang, Kuantan","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Perodua Myvi 1.5 Hatchback,Perodua,Myvi,2018,Hatchback,Petrol - Unleaded (ULP),82928 KM,Automatic,Silver,39800,RM 516/month,http://schema.org/UsedCondition,5,"Sarawak, Kuching","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Perodua AXIA 1.0 Hatchback,Perodua,AXIA,2019,Hatchback,Petrol - Unleaded (ULP),88719 KM,Automatic,Red,31000,RM 402/month,http://schema.org/UsedCondition,5,"Pahang, Kuantan","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Toyota C-HR 1.8 SUV,Toyota,C-HR,2018,SUV,Petrol - Unleaded (ULP),115458 KM,Automatic,Silver,89400,"RM 1,159/month",http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Mazda CX-3 2.0 SUV,Mazda,CX-3,2019,SUV,Petrol - Unleaded (ULP),93707 KM,Automatic,White,75900,RM 984/month,http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Honda Civic 1.5 Sedan,Honda,Civic,2020,Sedan,Petrol - Unleaded (ULP),118439 KM,Automatic,Red,95800,"RM 1,242/month",http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Honda City 1.5 Sedan,Honda,City,2018,Sedan,Petrol - Unleaded (ULP),134944 KM,Automatic,Red,58400,RM 757/month,http://schema.org/UsedCondition,5,"Pahang, Kuantan","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Perodua Alza 1.5 MPV,Perodua,Alza,2018,MPV,Petrol - Unleaded (ULP),86452 KM,Automatic,Silver,40000,RM 519/month,http://schema.org/UsedCondition,7,"Sarawak, Kuching","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 Mazda CX-30 2.0 SKYACTIV-G High Spec SUV,Mazda,CX-30,2021,SUV,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,Black,105552,"RM 1,368/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Tmn Desa",Private
2022 Rolls-Royce Ghost 6.7 Sedan,Rolls-Royce,Ghost,2022,Sedan,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,Black,2188000,"RM 28,366/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Segambut",Sales Agent Agent
2022 Land Rover Range Rover 4.4 P530 SV LWB SUV,Land Rover,Range Rover,2022,SUV,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,Gold,1428000,"RM 18,513/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Segambut",Sales Agent Agent
2023 Land Rover Range Rover 3.0 P400 SE SUV,Land Rover,Range Rover,2023,SUV,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,Black,998000,"RM 12,938/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Segambut",Sales Agent Agent
2023 Porsche 911 4.0 GT3 RS Coupe,Porsche,911,2023,Coupe,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,Grey,2348000,"RM 30,440/month",http://schema.org/RefurbishedCondition,2,"Kuala Lumpur, Segambut",Sales Agent Agent
2022 Porsche 718 2.0 Cayman Coupe,Porsche,718,2022,Coupe,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,Blue,418000,"RM 5,419/month",http://schema.org/RefurbishedCondition,2,"Kuala Lumpur, Segambut",Sales Agent Agent
2023 Toyota Vellfire 2.4 Z Premier MPV,Toyota,Vellfire,2023,MPV,Petrol - Unleaded (ULP),5 - 10K KM,Automatic,Black,385000,"RM 4,991/month",http://schema.org/RefurbishedCondition,7,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Perodua Myvi 1.5 AV Hatchback - BEST DEAL IN TOWN,Perodua,Myvi,2020,Hatchback,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,Silver,47400,RM 615/month,http://schema.org/UsedCondition,5,"Penang, Juru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Perodua AXIA 1.0 SE Hatchback RAYA PROMO,Perodua,AXIA,2018,Hatchback,Petrol - Unleaded (ULP),90 - 95K KM,Automatic,Blue,30800,RM 399/month,http://schema.org/UsedCondition,5,"Perlis, Kangar","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2014 BMW 520i 2.0 Sedan,BMW,520i,2014,Sedan,Petrol - Unleaded (ULP),115 - 120K KM,Automatic,White,58800,RM 762/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Old Klang Road",Private
BMW 520i 2.0 Luxury Sedan (2019),BMW,520i,2019,Sedan,Petrol - Unleaded (ULP),42000 KM,Automatic,Blue,129800,"RM 1,683/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Mont Kiara",Private
2024 BMW 520i 2.0 Sedan,BMW,520i,2024,Sedan,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,White,315800,"RM 4,094/month",http://schema.org/UsedCondition,5,"Selangor, Shah Alam","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
